,Party,Polarization,Unanimity,Yes polarization,Republican yes votes,Republican no votes,Democratic yes votes,Democratic no votes,Republican yes,Democratic yes,Party polarization,Title,title_w_breaks,Date,Session,Key,Democratic votes yes/no,Republican votes yes/no
2478,Democratic,-0.8636363636363636,0.8636363636363636,-0.8636363636363636,0,12,19,3,0.0,0.8636363636363636,-0.8636363636363636,An Act To Promote Socially Responsible Investing By The Maine Public Employees Retirement System By Prohibiting Investment In The Fossil Fuel Industry Or For-Profit Prisons,An Act To Promote Socially<br>Responsible Investing By The<br>Maine Public Employees<br>Retirement System By<br>Prohibiting Investment In The<br>Fossil Fuel Industry Or For-<br>Profit Prisons,2021-06-10,130,65c1e78c-ad12-4269-a689-ef0c388844b5,19/3,0/12
2200,Democratic,-0.8636363636363636,0.8636363636363636,-0.8636363636363636,0,12,19,3,0.0,0.8636363636363636,-0.8636363636363636,"Resolve, Directing The Board Of Pesticides Control To Prohibit The Use Of Certain Neonicotinoids For Outdoor Residential Use","Resolve, Directing The Board<br>Of Pesticides Control To<br>Prohibit The Use Of Certain<br>Neonicotinoids For Outdoor<br>Residential Use",2021-06-07,130,367bf953-0500-4bf8-8c6f-b06fd158b400,19/3,0/12
2952,Democratic,-0.8642533936651584,0.9411764705882353,-0.8642533936651584,1,12,16,1,0.07692307692307693,0.9411764705882353,-0.8642533936651584,An Act To Prohibit Mandatory Covid-19 Vaccinations For 5 Years To Allow For Safety Testing And Investigations Into Reproductive Harm,An Act To Prohibit Mandatory<br>Covid-19 Vaccinations For 5<br>Years To Allow For Safety<br>Testing And Investigations<br>Into Reproductive Harm,2022-03-09,130,bc8fc8ce-2c5d-4699-8fd2-7f76c3f5fcf4,16/1,1/12
2292,Democratic,-0.8461538461538461,1.0,-0.8461538461538461,2,11,22,0,0.15384615384615385,1.0,-0.8461538461538461,An Act To Conserve The Frances Perkins Homestead National Historic Landmark,An Act To Conserve The Frances<br>Perkins Homestead National<br>Historic Landmark,2021-04-28,130,79a580b1-24a2-4d5c-80d4-f0489f50e718,22/0,2/11
2746,Democratic,-0.8243243243243243,0.8243243243243243,-0.8243243243243243,0,63,61,13,0.0,0.8243243243243243,-0.8243243243243243,An Act To Create A Graduated Real Estate Transfer Tax,An Act To Create A Graduated<br>Real Estate Transfer Tax,2021-06-30,130,4747a478-66f4-402e-bffa-4be09c1890bb,61/13,0/63
2028,Democratic,-0.8278388278388278,0.9047619047619048,-0.8278388278388278,1,12,19,2,0.07692307692307693,0.9047619047619048,-0.8278388278388278,An Act To Protect Maine Consumers From Unsupported Price Increases On Prescription Medicines By Creating An Independent Review Process,An Act To Protect Maine<br>Consumers From Unsupported<br>Price Increases On<br>Prescription Medicines By<br>Creating An Independent Review<br>Process,2021-07-19,130,0eb164d7-edf9-48c0-8c63-4fbfb12448ee,19/2,1/12
2594,Democratic,-0.8278388278388278,0.9047619047619048,-0.8278388278388278,1,12,19,2,0.07692307692307693,0.9047619047619048,-0.8278388278388278,An Act To Prevent Excessive Prices For Prescription Drugs,An Act To Prevent Excessive<br>Prices For Prescription Drugs,2021-07-19,130,d9413e2f-b2a4-4ab0-a489-9eb0e30298e0,19/2,1/12
2946,Democratic,-0.8333333333333334,0.8333333333333334,-0.8333333333333334,0,11,15,3,0.0,0.8333333333333334,-0.8333333333333334,An Act To Authorize Certain Off-Premises Sales Of Adult Use Marijuana,An Act To Authorize Certain<br>Off-Premises Sales Of Adult<br>Use Marijuana,2022-04-25,130,f5bc6c32-a605-40db-bcf3-ee19daf5dfea,15/3,0/11
2608,Democratic,-0.8333333333333334,1.0,-0.8333333333333334,2,10,22,0,0.16666666666666666,1.0,-0.8333333333333334,An Act To Encourage Research To Support The Maine Offshore Wind Industry,An Act To Encourage Research<br>To Support The Maine Offshore<br>Wind Industry,2021-06-16,130,538653af-036c-4070-9e99-8ff29f6a0dd6,22/0,2/10
2298,Democratic,-0.8344594594594594,0.9594594594594594,-0.8344594594594594,7,49,71,3,0.125,0.9594594594594594,-0.8344594594594594,An Act To Strengthen Maine's Good Samaritan Laws Concerning Drug-Related Medical Assistance,An Act To Strengthen Maine's<br>Good Samaritan Laws Concerning<br>Drug-Related Medical<br>Assistance,2022-04-18,130,076528f7-beba-49ae-a9f3-40fd4463c48e,71/3,7/49
2920,Democratic,-0.8461538461538461,1.0,-0.8461538461538461,2,11,21,0,0.15384615384615385,1.0,-0.8461538461538461,An Act To Protect Election Integrity By Regulating Possession Of Ballots And Voting Machines And Devices,An Act To Protect Election<br>Integrity By Regulating<br>Possession Of Ballots And<br>Voting Machines And Devices,2022-03-22,130,e466ae48-e6c5-4e76-ac50-f3badeffff4a,21/0,2/11
3072,Democratic,-0.8461538461538461,1.0,-0.8461538461538461,2,11,20,0,0.15384615384615385,1.0,-0.8461538461538461,An Act To Require The Registration Of Adjuvants In The State And To Regulate The Distribution Of Pesticides With Perfluoroalkyl And Polyfluoroalkyl Substances,An Act To Require The<br>Registration Of Adjuvants In<br>The State And To Regulate The<br>Distribution Of Pesticides<br>With Perfluoroalkyl And<br>Polyfluoroalkyl Substances,2022-04-12,130,76f6c4d5-9fa7-47c7-be94-b3c613e03401,20/0,2/11
2408,Democratic,-0.8461538461538461,1.0,-0.8461538461538461,2,11,22,0,0.15384615384615385,1.0,-0.8461538461538461,An Act To Remove The Plastic Bag Ban,An Act To Remove The Plastic<br>Bag Ban,2021-04-28,130,c2950ace-3ec5-44a3-bc83-e90632f225eb,22/0,2/11
2654,Democratic,-0.9090909090909091,0.9090909090909091,-0.9090909090909091,0,12,20,2,0.0,0.9090909090909091,-0.9090909090909091,An Act To Authorize And Regulate Visitation Of Essential Caregivers At Long-Term Care Facilities,An Act To Authorize And<br>Regulate Visitation Of<br>Essential Caregivers At Long-<br>Term Care Facilities,2021-06-07,130,bf8da00b-4dec-4264-a3df-75073fb296ea,20/2,0/12
2588,Democratic,-0.95,0.95,-0.95,0,55,76,4,0.0,0.95,-0.95,An Act To Facilitate Fair Ballot Representation For All Candidates By Allowing A Candidate's Nickname To Appear On The Ballot,An Act To Facilitate Fair<br>Ballot Representation For All<br>Candidates By Allowing A<br>Candidate's Nickname To Appear<br>On The Ballot,2021-04-28,130,78277bfd-4d43-4eb7-b743-f23d742e0ced,76/4,0/55
2770,Democratic,-0.9483805668016194,0.9868421052631579,-0.9483805668016194,2,50,75,1,0.038461538461538464,0.9868421052631579,-0.9483805668016194,An Act To Support The Continued Access To Solar Energy And Battery Storage By Maine Homes And Businesses,An Act To Support The<br>Continued Access To Solar<br>Energy And Battery Storage By<br>Maine Homes And Businesses,2021-06-10,130,0a78cfcf-43c9-49c3-a37d-5bec9eb9cd5c,75/1,2/50
2892,Democratic,-0.9493670886075949,0.9493670886075949,-0.9493670886075949,0,62,75,4,0.0,0.9493670886075949,-0.9493670886075949,An Act To Facilitate A Timely Revision Process In The Site Location Of Development Laws,An Act To Facilitate A Timely<br>Revision Process In The Site<br>Location Of Development Laws,2021-06-02,130,afa0df91-5973-431a-9c27-d954e4e8f2fe,75/4,0/62
2206,Democratic,-0.9493670886075949,0.9493670886075949,-0.9493670886075949,0,61,75,4,0.0,0.9493670886075949,-0.9493670886075949,An Act To Provide A Tax Break For Businesses That Employ People With Disabilities,An Act To Provide A Tax Break<br>For Businesses That Employ<br>People With Disabilities,2021-06-02,130,3617b5bd-4b69-4e4a-a4bd-6677354231cc,75/4,0/61
3024,Democratic,-0.9494494494494494,0.9864864864864865,-0.9494494494494494,2,52,73,1,0.037037037037037035,0.9864864864864865,-0.9494494494494494,An Act To Enhance The Energy Security Of Maine Residents,An Act To Enhance The Energy<br>Security Of Maine Residents,2022-04-13,130,b86c0fbf-cfe4-4b59-8ec0-def17d71bbcc,73/1,2/52
2642,Democratic,-0.9090909090909091,0.9090909090909091,-0.9090909090909091,0,11,20,2,0.0,0.9090909090909091,-0.9090909090909091,"Resolve, To Require State Departments To Report On Rule Changes Within State Government Since The Beginning Of The Covid-19 Pandemic","Resolve, To Require State<br>Departments To Report On Rule<br>Changes Within State<br>Government Since The Beginning<br>Of The Covid-19 Pandemic",2021-05-19,130,6cfd900f-3494-4cd1-affa-138378c42a5b,20/2,0/11
2566,Democratic,-0.95,0.95,-0.95,0,13,19,1,0.0,0.95,-0.95,An Act To Improve Public Sector Labor Relations By Amending The Laws Governing Arbitration Under Certain Public Employees Labor Relations Laws,An Act To Improve Public<br>Sector Labor Relations By<br>Amending The Laws Governing<br>Arbitration Under Certain<br>Public Employees Labor<br>Relations Laws,2021-07-19,130,8e0b5763-7e09-4a4f-abcf-dda786a07104,19/1,0/13
2958,Democratic,-0.95,0.95,-0.95,0,13,19,1,0.0,0.95,-0.95,An Act To Permit Limited Delivery Of Adult Use Marijuana,An Act To Permit Limited<br>Delivery Of Adult Use<br>Marijuana,2022-04-12,130,f058ef9c-0ba9-46a1-a362-41cb2993e25d,19/1,0/13
2988,Democratic,-0.95,0.95,-0.95,0,12,19,1,0.0,0.95,-0.95,An Act To Implement Certain Recommendations Of The Committee To Study The Feasibility Of Creating Basic Income Security,An Act To Implement Certain<br>Recommendations Of The<br>Committee To Study The<br>Feasibility Of Creating Basic<br>Income Security,2022-04-05,130,ab4cbbad-eb6e-4fb5-81e8-f4669412518c,19/1,0/12
2610,Democratic,-0.9523593466424682,0.9868421052631579,-0.9523593466424682,2,56,75,1,0.034482758620689655,0.9868421052631579,-0.9523593466424682,An Act To Limit Access To Juvenile Case Records And Protect The Confidentiality Of Juvenile History Record Information,An Act To Limit Access To<br>Juvenile Case Records And<br>Protect The Confidentiality Of<br>Juvenile History Record<br>Information,2021-06-16,130,69931364-3a5d-4bea-aa40-8ed43e0a2ae9,75/1,2/56
2806,Democratic,-0.9473684210526315,0.9473684210526315,-0.9473684210526315,0,12,18,1,0.0,0.9473684210526315,-0.9473684210526315,An Act To Improve Intensive Behavioral Health And Public Safety Case Management Services,An Act To Improve Intensive<br>Behavioral Health And Public<br>Safety Case Management<br>Services,2022-03-31,130,4c490915-d665-4241-bf6a-f800e1b94d5f,18/1,0/12
2022,Democratic,-0.9468325791855204,0.9852941176470589,-0.9468325791855204,2,50,67,1,0.038461538461538464,0.9852941176470589,-0.9468325791855204,An Act Regarding Motor Vehicle Registration Violations,An Act Regarding Motor Vehicle<br>Registration Violations,2021-07-01,130,a687c428-be0a-4ec4-afd4-21d54f176be8,67/1,2/50
2040,Democratic,-0.9422131147540983,0.975,-0.9422131147540983,2,59,78,2,0.03278688524590164,0.975,-0.9422131147540983,An Act To Allow Career Educators To Retire Without Penalty,An Act To Allow Career<br>Educators To Retire Without<br>Penalty,2021-03-11,130,326cb259-532e-4634-9228-02c4e4d73a99,78/2,2/59
2490,Democratic,-0.9434951013898383,0.961038961038961,-0.9434951013898383,1,56,74,3,0.017543859649122806,0.961038961038961,-0.9434951013898383,An Act To Require Due Process In Asset Seizure,An Act To Require Due Process<br>In Asset Seizure,2021-06-16,130,29228e48-e61a-42b2-8aec-7e05dbe8307d,74/3,1/56
2502,Democratic,-0.9450761639133234,0.9620253164556962,-0.9450761639133234,1,58,76,3,0.01694915254237288,0.9620253164556962,-0.9450761639133234,An Act To Establish A Sales Tax Holiday To Help Maine Businesses Affected By The Covid-19 Pandemic,An Act To Establish A Sales<br>Tax Holiday To Help Maine<br>Businesses Affected By The<br>Covid-19 Pandemic,2021-06-15,130,89e79c8b-2204-4566-a722-9d376bf79959,76/3,1/58
2900,Democratic,-0.9452054794520548,0.9452054794520548,-0.9452054794520548,0,57,69,4,0.0,0.9452054794520548,-0.9452054794520548,An Act To Promote Home Ownership By Reducing Education Debt,An Act To Promote Home<br>Ownership By Reducing<br>Education Debt,2022-03-24,130,028708cc-4909-417e-bec2-b5c612166155,69/4,0/57
2448,Democratic,-0.9456318738327454,0.9620253164556962,-0.9456318738327454,1,60,76,3,0.01639344262295082,0.9620253164556962,-0.9456318738327454,"Resolution, Proposing An Amendment To The Constitution Of Maine To Require Legislative Approval Of Any State Of Emergency Lasting Longer Than 60 Days","Resolution, Proposing An<br>Amendment To The Constitution<br>Of Maine To Require<br>Legislative Approval Of Any<br>State Of Emergency Lasting<br>Longer Than 60 Days",2021-06-02,130,579d8847-c8c0-428e-8cc6-01833a27417a,76/3,1/60
2168,Democratic,-0.9456654456654456,0.9615384615384616,-0.9456654456654456,1,62,75,3,0.015873015873015872,0.9615384615384616,-0.9456654456654456,An Act To Reduce The Landfilling Of Municipal Solid Waste,An Act To Reduce The<br>Landfilling Of Municipal Solid<br>Waste,2021-06-08,130,62d5e147-4f04-467c-b8aa-cff3cc891957,75/3,1/62
2556,Democratic,-0.9464285714285714,1.0,-0.9464285714285714,3,53,70,0,0.05357142857142857,1.0,-0.9464285714285714,An Act To Remove Restrictions On Syringe Service Programs,An Act To Remove Restrictions<br>On Syringe Service Programs,2022-03-09,130,0d52142e-bb2b-4013-bc43-cec59380288c,70/0,3/53
2494,Democratic,-0.9466666666666667,0.9466666666666667,-0.9466666666666667,0,57,71,4,0.0,0.9466666666666667,-0.9466666666666667,An Act To Excuse Certain Marketplace Sellers And Facilitators For Failing To Collect And Remit Sales And Use Taxes On Ammunition Sales,An Act To Excuse Certain<br>Marketplace Sellers And<br>Facilitators For Failing To<br>Collect And Remit Sales And<br>Use Taxes On Ammunition Sales,2021-06-16,130,1d83807f-d646-4437-8174-0b322da78e83,71/4,0/57
2248,Democratic,-0.9523809523809523,0.9523809523809523,-0.9523809523809523,0,13,20,1,0.0,0.9523809523809523,-0.9523809523809523,An Act To Promote Transparent Emergency Management,An Act To Promote Transparent<br>Emergency Management,2021-06-03,130,662c6a72-bc3a-4e49-95bc-7cc69bfbd57e,20/1,0/13
2686,Democratic,-0.9523809523809523,0.9523809523809523,-0.9523809523809523,0,13,20,1,0.0,0.9523809523809523,-0.9523809523809523,An Act To Exempt Long-Term Lodging From The 9 Percent Sales Tax On Lodging,An Act To Exempt Long-Term<br>Lodging From The 9 Percent<br>Sales Tax On Lodging,2021-06-02,130,beb29fbc-6464-43bd-ae57-d3593ae09fdb,20/1,0/13
2060,Democratic,-0.9545548869059971,0.9873417721518988,-0.9545548869059971,2,59,78,1,0.03278688524590164,0.9873417721518988,-0.9545548869059971,An Act To Fund Broadband Internet Infrastructure For Marginalized Groups In The State,An Act To Fund Broadband<br>Internet Infrastructure For<br>Marginalized Groups In The<br>State,2021-06-07,130,0a4a04a6-b184-4925-babf-4b54d3753363,78/1,2/59
2786,Democratic,-0.9551158301158301,0.972972972972973,-0.9551158301158301,1,55,72,2,0.017857142857142856,0.972972972972973,-0.9551158301158301,An Act To Require County Governments To Coordinate With Municipalities To Create Plans To Address Homelessness,An Act To Require County<br>Governments To Coordinate With<br>Municipalities To Create Plans<br>To Address Homelessness,2021-06-16,130,ef768eb4-550f-4bda-a167-c0282b80e3f5,72/2,1/55
2514,Democratic,-0.9552238805970149,0.9552238805970149,-0.9552238805970149,0,50,64,3,0.0,0.9552238805970149,-0.9552238805970149,An Act To Fund Collective Bargaining Agreements With Executive Branch Employees,An Act To Fund Collective<br>Bargaining Agreements With<br>Executive Branch Employees,2021-07-19,130,eb00cc4d-df3e-4429-a66f-058e94cab531,64/3,0/50
2338,Democratic,-0.9554527750730282,0.9746835443037974,-0.9554527750730282,1,51,77,2,0.019230769230769232,0.9746835443037974,-0.9554527750730282,An Act To Eliminate Maine Clean Election Act Funding For Candidates In Gubernatorial Races,An Act To Eliminate Maine<br>Clean Election Act Funding For<br>Candidates In Gubernatorial<br>Races,2021-06-02,130,bf393d85-1dae-4eeb-9a08-9aeb3573e187,77/2,1/51
2666,Democratic,-0.9568264014466545,0.9746835443037974,-0.9568264014466545,1,55,77,2,0.017857142857142856,0.9746835443037974,-0.9568264014466545,"Resolve, To Establish The Commission To Create A Plan To Incorporate The Probate Courts Into The Judicial Branch","Resolve, To Establish The<br>Commission To Create A Plan To<br>Incorporate The Probate Courts<br>Into The Judicial Branch",2021-06-14,130,31c3421c-89ec-46df-8ed5-5a7724d0ba7d,77/2,1/55
2558,Democratic,-0.96,0.96,-0.96,0,57,72,3,0.0,0.96,-0.96,An Act To Increase Funding For The Animal Welfare Fund By Increasing Certain Fees,An Act To Increase Funding For<br>The Animal Welfare Fund By<br>Increasing Certain Fees,2022-04-19,130,2ee8f2bf-0e6d-4eea-be9d-0da2fe28aaf6,72/3,0/57
2024,Democratic,-0.9605263157894737,0.9605263157894737,-0.9605263157894737,0,59,73,3,0.0,0.9605263157894737,-0.9605263157894737,An Act To Provide Transparency Regarding State Contracts During A State Of Emergency,An Act To Provide Transparency<br>Regarding State Contracts<br>During A State Of Emergency,2021-06-14,130,53966f9b-2ba5-4a7f-bb1a-ca84434ba028,73/3,0/59
2678,Democratic,-0.9615384615384616,0.9615384615384616,-0.9615384615384616,0,55,75,3,0.0,0.9615384615384616,-0.9615384615384616,An Act To Amend The Law Regarding Advance Health Care Directives,An Act To Amend The Law<br>Regarding Advance Health Care<br>Directives,2021-06-17,130,71fe272c-0644-4b79-9aac-52ccf2db1e6e,75/3,0/55
2728,Democratic,-0.9615384615384616,0.9615384615384616,-0.9615384615384616,0,58,75,3,0.0,0.9615384615384616,-0.9615384615384616,An Act Relating To Personnel Working In Public Safety,An Act Relating To Personnel<br>Working In Public Safety,2021-06-03,130,39b2ad39-5e42-416b-9254-d7727c073468,75/3,0/58
2196,Democratic,-0.9545454545454546,0.9545454545454546,-0.9545454545454546,0,12,21,1,0.0,0.9545454545454546,-0.9545454545454546,An Act To Promote School Attendance By Exempting Virtual Public Charter School And Private School Students From Immunization Requirements,An Act To Promote School<br>Attendance By Exempting<br>Virtual Public Charter School<br>And Private School Students<br>From Immunization Requirements,2021-06-07,130,336dbe0e-73eb-4519-a151-828a73554175,21/1,0/12
