,Party,Polarization,Unanimity,Yes polarization,Republican yes votes,Republican no votes,Democratic yes votes,Democratic no votes,Republican yes,Democratic yes,Party polarization,Title,title_w_breaks,Date,Session,Key,Democratic votes yes/no,Republican votes yes/no
2478,Democratic,-0.8636363636363636,0.8636363636363636,-0.8636363636363636,0,12,19,3,0.0,0.8636363636363636,-0.8636363636363636,An Act To Promote Socially Responsible Investing By The Maine Public Employees Retirement System By Prohibiting Investment In The Fossil Fuel Industry Or For-Profit Prisons,An Act To Promote Socially<br>Responsible Investing By The<br>Maine Public Employees<br>Retirement System By<br>Prohibiting Investment In The<br>Fossil Fuel Industry Or For-<br>Profit Prisons,2021-06-10,130,8e4971ec-007d-4ff6-8138-aed46c1f83d7,19/3,0/12
2200,Democratic,-0.8636363636363636,0.8636363636363636,-0.8636363636363636,0,12,19,3,0.0,0.8636363636363636,-0.8636363636363636,"Resolve, Directing The Board Of Pesticides Control To Prohibit The Use Of Certain Neonicotinoids For Outdoor Residential Use","Resolve, Directing The Board<br>Of Pesticides Control To<br>Prohibit The Use Of Certain<br>Neonicotinoids For Outdoor<br>Residential Use",2021-06-07,130,1f20cee9-56a9-4689-81b1-a4652ba98a02,19/3,0/12
2952,Democratic,-0.8642533936651584,0.9411764705882353,-0.8642533936651584,1,12,16,1,0.07692307692307693,0.9411764705882353,-0.8642533936651584,An Act To Prohibit Mandatory Covid-19 Vaccinations For 5 Years To Allow For Safety Testing And Investigations Into Reproductive Harm,An Act To Prohibit Mandatory<br>Covid-19 Vaccinations For 5<br>Years To Allow For Safety<br>Testing And Investigations<br>Into Reproductive Harm,2022-03-09,130,39befedf-0410-4176-8137-ffa621cf0a7e,16/1,1/12
2292,Democratic,-0.8461538461538461,1.0,-0.8461538461538461,2,11,22,0,0.15384615384615385,1.0,-0.8461538461538461,An Act To Conserve The Frances Perkins Homestead National Historic Landmark,An Act To Conserve The Frances<br>Perkins Homestead National<br>Historic Landmark,2021-04-28,130,e3982df0-3ddc-457b-b5d8-93fc22eec861,22/0,2/11
2746,Democratic,-0.8243243243243243,0.8243243243243243,-0.8243243243243243,0,63,61,13,0.0,0.8243243243243243,-0.8243243243243243,An Act To Create A Graduated Real Estate Transfer Tax,An Act To Create A Graduated<br>Real Estate Transfer Tax,2021-06-30,130,a6ef5e8c-ed7b-4a46-ae43-c007b91d8d8b,61/13,0/63
2028,Democratic,-0.8278388278388278,0.9047619047619048,-0.8278388278388278,1,12,19,2,0.07692307692307693,0.9047619047619048,-0.8278388278388278,An Act To Protect Maine Consumers From Unsupported Price Increases On Prescription Medicines By Creating An Independent Review Process,An Act To Protect Maine<br>Consumers From Unsupported<br>Price Increases On<br>Prescription Medicines By<br>Creating An Independent Review<br>Process,2021-07-19,130,ffc12150-9069-42d5-abe8-28c3cb1e9705,19/2,1/12
2594,Democratic,-0.8278388278388278,0.9047619047619048,-0.8278388278388278,1,12,19,2,0.07692307692307693,0.9047619047619048,-0.8278388278388278,An Act To Prevent Excessive Prices For Prescription Drugs,An Act To Prevent Excessive<br>Prices For Prescription Drugs,2021-07-19,130,3c155dc1-3516-4cca-ae0a-cbf569728564,19/2,1/12
2946,Democratic,-0.8333333333333334,0.8333333333333334,-0.8333333333333334,0,11,15,3,0.0,0.8333333333333334,-0.8333333333333334,An Act To Authorize Certain Off-Premises Sales Of Adult Use Marijuana,An Act To Authorize Certain<br>Off-Premises Sales Of Adult<br>Use Marijuana,2022-04-25,130,734740aa-6697-4051-ad4c-5bf03a105daa,15/3,0/11
2608,Democratic,-0.8333333333333334,1.0,-0.8333333333333334,2,10,22,0,0.16666666666666666,1.0,-0.8333333333333334,An Act To Encourage Research To Support The Maine Offshore Wind Industry,An Act To Encourage Research<br>To Support The Maine Offshore<br>Wind Industry,2021-06-16,130,78ab7764-30ea-4655-9a76-5b152aa5982b,22/0,2/10
2298,Democratic,-0.8344594594594594,0.9594594594594594,-0.8344594594594594,7,49,71,3,0.125,0.9594594594594594,-0.8344594594594594,An Act To Strengthen Maine's Good Samaritan Laws Concerning Drug-Related Medical Assistance,An Act To Strengthen Maine's<br>Good Samaritan Laws Concerning<br>Drug-Related Medical<br>Assistance,2022-04-18,130,76fbca7e-d398-48b2-9748-ecd0fe1303ef,71/3,7/49
2920,Democratic,-0.8461538461538461,1.0,-0.8461538461538461,2,11,21,0,0.15384615384615385,1.0,-0.8461538461538461,An Act To Protect Election Integrity By Regulating Possession Of Ballots And Voting Machines And Devices,An Act To Protect Election<br>Integrity By Regulating<br>Possession Of Ballots And<br>Voting Machines And Devices,2022-03-22,130,54f58696-b4ab-4480-b456-66dcf9f526a5,21/0,2/11
3072,Democratic,-0.8461538461538461,1.0,-0.8461538461538461,2,11,20,0,0.15384615384615385,1.0,-0.8461538461538461,An Act To Require The Registration Of Adjuvants In The State And To Regulate The Distribution Of Pesticides With Perfluoroalkyl And Polyfluoroalkyl Substances,An Act To Require The<br>Registration Of Adjuvants In<br>The State And To Regulate The<br>Distribution Of Pesticides<br>With Perfluoroalkyl And<br>Polyfluoroalkyl Substances,2022-04-12,130,0fe8141a-360c-4187-9c43-0be2e199cef0,20/0,2/11
2408,Democratic,-0.8461538461538461,1.0,-0.8461538461538461,2,11,22,0,0.15384615384615385,1.0,-0.8461538461538461,An Act To Remove The Plastic Bag Ban,An Act To Remove The Plastic<br>Bag Ban,2021-04-28,130,613cc21c-67e5-4a98-b767-403b858ae859,22/0,2/11
2654,Democratic,-0.9090909090909091,0.9090909090909091,-0.9090909090909091,0,12,20,2,0.0,0.9090909090909091,-0.9090909090909091,An Act To Authorize And Regulate Visitation Of Essential Caregivers At Long-Term Care Facilities,An Act To Authorize And<br>Regulate Visitation Of<br>Essential Caregivers At Long-<br>Term Care Facilities,2021-06-07,130,666f2b50-3d67-4949-b6fb-a055052f36c0,20/2,0/12
2588,Democratic,-0.95,0.95,-0.95,0,55,76,4,0.0,0.95,-0.95,An Act To Facilitate Fair Ballot Representation For All Candidates By Allowing A Candidate's Nickname To Appear On The Ballot,An Act To Facilitate Fair<br>Ballot Representation For All<br>Candidates By Allowing A<br>Candidate's Nickname To Appear<br>On The Ballot,2021-04-28,130,a5f64845-50ed-45aa-a47b-a4730507719d,76/4,0/55
2770,Democratic,-0.9483805668016194,0.9868421052631579,-0.9483805668016194,2,50,75,1,0.038461538461538464,0.9868421052631579,-0.9483805668016194,An Act To Support The Continued Access To Solar Energy And Battery Storage By Maine Homes And Businesses,An Act To Support The<br>Continued Access To Solar<br>Energy And Battery Storage By<br>Maine Homes And Businesses,2021-06-10,130,a50207eb-69ec-440d-bab2-32a6e33cc48d,75/1,2/50
2892,Democratic,-0.9493670886075949,0.9493670886075949,-0.9493670886075949,0,62,75,4,0.0,0.9493670886075949,-0.9493670886075949,An Act To Facilitate A Timely Revision Process In The Site Location Of Development Laws,An Act To Facilitate A Timely<br>Revision Process In The Site<br>Location Of Development Laws,2021-06-02,130,591b0339-03fc-4ba2-a907-fbbf3b497f04,75/4,0/62
2206,Democratic,-0.9493670886075949,0.9493670886075949,-0.9493670886075949,0,61,75,4,0.0,0.9493670886075949,-0.9493670886075949,An Act To Provide A Tax Break For Businesses That Employ People With Disabilities,An Act To Provide A Tax Break<br>For Businesses That Employ<br>People With Disabilities,2021-06-02,130,8572340d-e9dd-4749-ac5b-f2b8df0e6d08,75/4,0/61
3024,Democratic,-0.9494494494494494,0.9864864864864865,-0.9494494494494494,2,52,73,1,0.037037037037037035,0.9864864864864865,-0.9494494494494494,An Act To Enhance The Energy Security Of Maine Residents,An Act To Enhance The Energy<br>Security Of Maine Residents,2022-04-13,130,075658c1-f54a-4dbe-8ff7-489bd82ebc69,73/1,2/52
2642,Democratic,-0.9090909090909091,0.9090909090909091,-0.9090909090909091,0,11,20,2,0.0,0.9090909090909091,-0.9090909090909091,"Resolve, To Require State Departments To Report On Rule Changes Within State Government Since The Beginning Of The Covid-19 Pandemic","Resolve, To Require State<br>Departments To Report On Rule<br>Changes Within State<br>Government Since The Beginning<br>Of The Covid-19 Pandemic",2021-05-19,130,917f08e7-d6ea-4b47-8632-4c822b113805,20/2,0/11
2566,Democratic,-0.95,0.95,-0.95,0,13,19,1,0.0,0.95,-0.95,An Act To Improve Public Sector Labor Relations By Amending The Laws Governing Arbitration Under Certain Public Employees Labor Relations Laws,An Act To Improve Public<br>Sector Labor Relations By<br>Amending The Laws Governing<br>Arbitration Under Certain<br>Public Employees Labor<br>Relations Laws,2021-07-19,130,feb8fb4b-f406-4ee0-9a02-e0eaf2132605,19/1,0/13
2958,Democratic,-0.95,0.95,-0.95,0,13,19,1,0.0,0.95,-0.95,An Act To Permit Limited Delivery Of Adult Use Marijuana,An Act To Permit Limited<br>Delivery Of Adult Use<br>Marijuana,2022-04-12,130,ddd4adfc-ca7e-4c97-b88b-c9ea9940f2fa,19/1,0/13
2988,Democratic,-0.95,0.95,-0.95,0,12,19,1,0.0,0.95,-0.95,An Act To Implement Certain Recommendations Of The Committee To Study The Feasibility Of Creating Basic Income Security,An Act To Implement Certain<br>Recommendations Of The<br>Committee To Study The<br>Feasibility Of Creating Basic<br>Income Security,2022-04-05,130,38d31edc-270b-4c90-9e83-ef22e49edc0c,19/1,0/12
2610,Democratic,-0.9523593466424682,0.9868421052631579,-0.9523593466424682,2,56,75,1,0.034482758620689655,0.9868421052631579,-0.9523593466424682,An Act To Limit Access To Juvenile Case Records And Protect The Confidentiality Of Juvenile History Record Information,An Act To Limit Access To<br>Juvenile Case Records And<br>Protect The Confidentiality Of<br>Juvenile History Record<br>Information,2021-06-16,130,84c7839a-93fa-4530-8cdd-f21f148b0abc,75/1,2/56
2806,Democratic,-0.9473684210526315,0.9473684210526315,-0.9473684210526315,0,12,18,1,0.0,0.9473684210526315,-0.9473684210526315,An Act To Improve Intensive Behavioral Health And Public Safety Case Management Services,An Act To Improve Intensive<br>Behavioral Health And Public<br>Safety Case Management<br>Services,2022-03-31,130,bece3570-ee8d-4d49-b19c-0b30175e93a4,18/1,0/12
2022,Democratic,-0.9468325791855204,0.9852941176470589,-0.9468325791855204,2,50,67,1,0.038461538461538464,0.9852941176470589,-0.9468325791855204,An Act Regarding Motor Vehicle Registration Violations,An Act Regarding Motor Vehicle<br>Registration Violations,2021-07-01,130,82c940b1-d1bd-438d-bbcc-c114a88fc62a,67/1,2/50
2040,Democratic,-0.9422131147540983,0.975,-0.9422131147540983,2,59,78,2,0.03278688524590164,0.975,-0.9422131147540983,An Act To Allow Career Educators To Retire Without Penalty,An Act To Allow Career<br>Educators To Retire Without<br>Penalty,2021-03-11,130,48fd7cac-0517-4392-9a01-3dd64aae184a,78/2,2/59
2490,Democratic,-0.9434951013898383,0.961038961038961,-0.9434951013898383,1,56,74,3,0.017543859649122806,0.961038961038961,-0.9434951013898383,An Act To Require Due Process In Asset Seizure,An Act To Require Due Process<br>In Asset Seizure,2021-06-16,130,14225492-f96c-4fa4-bb43-abe966281bb5,74/3,1/56
2502,Democratic,-0.9450761639133234,0.9620253164556962,-0.9450761639133234,1,58,76,3,0.01694915254237288,0.9620253164556962,-0.9450761639133234,An Act To Establish A Sales Tax Holiday To Help Maine Businesses Affected By The Covid-19 Pandemic,An Act To Establish A Sales<br>Tax Holiday To Help Maine<br>Businesses Affected By The<br>Covid-19 Pandemic,2021-06-15,130,2fb6c284-0142-41e7-ac7d-765db47441a0,76/3,1/58
2900,Democratic,-0.9452054794520548,0.9452054794520548,-0.9452054794520548,0,57,69,4,0.0,0.9452054794520548,-0.9452054794520548,An Act To Promote Home Ownership By Reducing Education Debt,An Act To Promote Home<br>Ownership By Reducing<br>Education Debt,2022-03-24,130,729735af-d195-48b1-a376-aff84e42ec04,69/4,0/57
2448,Democratic,-0.9456318738327454,0.9620253164556962,-0.9456318738327454,1,60,76,3,0.01639344262295082,0.9620253164556962,-0.9456318738327454,"Resolution, Proposing An Amendment To The Constitution Of Maine To Require Legislative Approval Of Any State Of Emergency Lasting Longer Than 60 Days","Resolution, Proposing An<br>Amendment To The Constitution<br>Of Maine To Require<br>Legislative Approval Of Any<br>State Of Emergency Lasting<br>Longer Than 60 Days",2021-06-02,130,8a6a6dfa-9a9e-409a-8dc5-fbcfcb40dfc9,76/3,1/60
2168,Democratic,-0.9456654456654456,0.9615384615384616,-0.9456654456654456,1,62,75,3,0.015873015873015872,0.9615384615384616,-0.9456654456654456,An Act To Reduce The Landfilling Of Municipal Solid Waste,An Act To Reduce The<br>Landfilling Of Municipal Solid<br>Waste,2021-06-08,130,57a4f9fb-47ec-40f8-b75b-b5d72a4df736,75/3,1/62
2556,Democratic,-0.9464285714285714,1.0,-0.9464285714285714,3,53,70,0,0.05357142857142857,1.0,-0.9464285714285714,An Act To Remove Restrictions On Syringe Service Programs,An Act To Remove Restrictions<br>On Syringe Service Programs,2022-03-09,130,03bf46a6-4960-4e2c-bb6d-d49d4702fbfe,70/0,3/53
2494,Democratic,-0.9466666666666667,0.9466666666666667,-0.9466666666666667,0,57,71,4,0.0,0.9466666666666667,-0.9466666666666667,An Act To Excuse Certain Marketplace Sellers And Facilitators For Failing To Collect And Remit Sales And Use Taxes On Ammunition Sales,An Act To Excuse Certain<br>Marketplace Sellers And<br>Facilitators For Failing To<br>Collect And Remit Sales And<br>Use Taxes On Ammunition Sales,2021-06-16,130,922f75fe-8923-4c7f-9f6c-17281b29b3d2,71/4,0/57
2248,Democratic,-0.9523809523809523,0.9523809523809523,-0.9523809523809523,0,13,20,1,0.0,0.9523809523809523,-0.9523809523809523,An Act To Promote Transparent Emergency Management,An Act To Promote Transparent<br>Emergency Management,2021-06-03,130,10f086b8-c51d-4431-8810-a040f38c9d1c,20/1,0/13
2686,Democratic,-0.9523809523809523,0.9523809523809523,-0.9523809523809523,0,13,20,1,0.0,0.9523809523809523,-0.9523809523809523,An Act To Exempt Long-Term Lodging From The 9 Percent Sales Tax On Lodging,An Act To Exempt Long-Term<br>Lodging From The 9 Percent<br>Sales Tax On Lodging,2021-06-02,130,fcd8f851-c71a-44bb-bdd8-4b10282cc39c,20/1,0/13
2060,Democratic,-0.9545548869059971,0.9873417721518988,-0.9545548869059971,2,59,78,1,0.03278688524590164,0.9873417721518988,-0.9545548869059971,An Act To Fund Broadband Internet Infrastructure For Marginalized Groups In The State,An Act To Fund Broadband<br>Internet Infrastructure For<br>Marginalized Groups In The<br>State,2021-06-07,130,e39ddce8-911c-4de6-916a-1356fe6851bd,78/1,2/59
2786,Democratic,-0.9551158301158301,0.972972972972973,-0.9551158301158301,1,55,72,2,0.017857142857142856,0.972972972972973,-0.9551158301158301,An Act To Require County Governments To Coordinate With Municipalities To Create Plans To Address Homelessness,An Act To Require County<br>Governments To Coordinate With<br>Municipalities To Create Plans<br>To Address Homelessness,2021-06-16,130,7d1a1619-f5a5-4b5a-80a9-01763fc01974,72/2,1/55
2514,Democratic,-0.9552238805970149,0.9552238805970149,-0.9552238805970149,0,50,64,3,0.0,0.9552238805970149,-0.9552238805970149,An Act To Fund Collective Bargaining Agreements With Executive Branch Employees,An Act To Fund Collective<br>Bargaining Agreements With<br>Executive Branch Employees,2021-07-19,130,75bb75e2-f06c-4ab9-a578-80953bc0e2be,64/3,0/50
2338,Democratic,-0.9554527750730282,0.9746835443037974,-0.9554527750730282,1,51,77,2,0.019230769230769232,0.9746835443037974,-0.9554527750730282,An Act To Eliminate Maine Clean Election Act Funding For Candidates In Gubernatorial Races,An Act To Eliminate Maine<br>Clean Election Act Funding For<br>Candidates In Gubernatorial<br>Races,2021-06-02,130,a2630f3f-5dec-45ff-b5d3-2ed145188440,77/2,1/51
2666,Democratic,-0.9568264014466545,0.9746835443037974,-0.9568264014466545,1,55,77,2,0.017857142857142856,0.9746835443037974,-0.9568264014466545,"Resolve, To Establish The Commission To Create A Plan To Incorporate The Probate Courts Into The Judicial Branch","Resolve, To Establish The<br>Commission To Create A Plan To<br>Incorporate The Probate Courts<br>Into The Judicial Branch",2021-06-14,130,dd3d0510-2389-4000-bb80-de7471a9748a,77/2,1/55
2558,Democratic,-0.96,0.96,-0.96,0,57,72,3,0.0,0.96,-0.96,An Act To Increase Funding For The Animal Welfare Fund By Increasing Certain Fees,An Act To Increase Funding For<br>The Animal Welfare Fund By<br>Increasing Certain Fees,2022-04-19,130,a3b95e50-2f64-4755-b037-d6b59fdbf0e8,72/3,0/57
2024,Democratic,-0.9605263157894737,0.9605263157894737,-0.9605263157894737,0,59,73,3,0.0,0.9605263157894737,-0.9605263157894737,An Act To Provide Transparency Regarding State Contracts During A State Of Emergency,An Act To Provide Transparency<br>Regarding State Contracts<br>During A State Of Emergency,2021-06-14,130,816f685b-060e-4455-9ad8-03b94fedd4cf,73/3,0/59
2678,Democratic,-0.9615384615384616,0.9615384615384616,-0.9615384615384616,0,55,75,3,0.0,0.9615384615384616,-0.9615384615384616,An Act To Amend The Law Regarding Advance Health Care Directives,An Act To Amend The Law<br>Regarding Advance Health Care<br>Directives,2021-06-17,130,fafb8ad5-8001-4987-a917-0265c614841e,75/3,0/55
2728,Democratic,-0.9615384615384616,0.9615384615384616,-0.9615384615384616,0,58,75,3,0.0,0.9615384615384616,-0.9615384615384616,An Act Relating To Personnel Working In Public Safety,An Act Relating To Personnel<br>Working In Public Safety,2021-06-03,130,ffb4d7f7-46fd-4b6c-99c5-5d711e12e496,75/3,0/58
2196,Democratic,-0.9545454545454546,0.9545454545454546,-0.9545454545454546,0,12,21,1,0.0,0.9545454545454546,-0.9545454545454546,An Act To Promote School Attendance By Exempting Virtual Public Charter School And Private School Students From Immunization Requirements,An Act To Promote School<br>Attendance By Exempting<br>Virtual Public Charter School<br>And Private School Students<br>From Immunization Requirements,2021-06-07,130,850b079b-0523-46a5-af06-27a918acc9fa,21/1,0/12
